#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
artgal;Blood of Artgal;;;;;;;;;;;x
artgal_desc;This character is a descendant of Artgal of Alt Clut, King of Ystrad Clud and High King of the Hen Ogledd. Known by the Brythons as the Great Artorius of the North, Artgal of Alt Clut ruled over a vast kingdom centered around his great fortress of Dun Breatainn, the oldest stronghold still standing in all of the Islands! His endless wars against the Picts ruined his kingdom, and while the Picts could not overcome him, the great fortress of Dun Breatainn fell after a great siege by the Norse. The Brythons withstood the Norse for 4 months, but in the end the wells of the castle dried out. Rather than surrender the Great King Artgal and his followers died of thirst, defiance on their lips to the very bitter end! His bloodline survived this trial and remain to this day the proudest of Kings, ruling over the Northern bastion of the Brythons, the Kingdom of Ystrad Clud. These proud Artorii of the North have proved their mettle time and time again, and none can deny that given the right circumstances they are capable of once more ruling over the great Hen Ogledd. Woe to their enemies! The Kings of Ystrad Clud know not the meaning of defeat!;;;;;;;;;;;;;x
artorius;Blood of Artorius;;;;;;;;;;;x
artorius_desc;"The general Lucius Artorius, commander of the Sarmatian Cavalry of Alexandros III, was the bastard son of King Abgar IX of Osroene. In 207 CE, Lucius Artorius was sent at the head of a great Daco-Sarmatian army to Britannia to defeat the Republicans under Clodius Albinus. His defeat of the Republicans in the great battle of Londinium, and the trampling of the body of Clodius Albinus, still clutching the SPQR banner remain the stuff of legend. Alexandros III would fondly call him ""The True Destroyer of the Republic"". His subsequent defeat of the Caledoni and the sacrifice of their King Circennos by his Sarmatian cavalrymen having a Sword of Victory dedicated to the War God thrust in the ground through the still beating heart of the King, would only add to the Artorian myth. Wielding his Sword of Victory Lucius Artorius went on to campaign beyond the Wall, reaching the Northern End of the World, as no civilized man had done before him. Lucius Artorius was later named hereditary Supreme Military governor of Britannia, and his power over the Island was enforced by a vast programme of Daco-Sarmatian colonization. In 259 his descendant Maximus Artorius proclaimed himself Emperor of Britannia, and would go on to become Gallic Emperor and co-Emperor of the Roman Empire. In 500 CE, another Artorian, Magnus Artorius, High King of Britannia won the great Brython victory of Mons Badonicus over the Saxon invaders, thus stopping their Western advance. In 537, he would die killed in sigle combat by his own son Mordred, during the Battle of Camlann. The Artorii would go on to produce many High Kings of the Brythons and lesser kings as well. The senior Sarmato-Brython branch of the family took up the name Pendragon - ""Head Dragon"" - as their Sarmatian Dragon Banners became the symbol of the dynasty. Another symbol of the dynasty remains Lucius Artorius's Sword of Victory, the true symbol of Artorian kingship. Each Artorian King is supposed to sacrifice at least one man to the Sword of the War God throughout his reign in order to be recognized as a True King. The greater the rank of the sacrificed man, the Greater the King, the legend goes, and many great men of Britannia saw their end with the Sword of Victory thrust into the ground through their beating heart. While the power of the Artorii is much diminished, men still tremble at the very sight of the invincible Dragon Banners! It is said that a True King wielding the Sword of Victory will once more humble the West and show himself to the world by having an Emperor sacrificed to the War God. The Sword thirsts for blood and the Dragon Banners are restless! The Horse Lords of the West are ready to ride forth in glory!";;;;;;;;;;;;;x
asander;Blood of Asander;;;;;;;;;;;x
asander_desc;"This character is a descendant of Asander, basileus of the Bosporus kingdom in the 1st century B.C. He was installed client-king by Pompey in 64 B.C after his help against Machares, the son of Mithridates VI and would pursue during his whole reign a semi-autonomous policy. He expanded his dominions along the Pont-Euxin and would come to conflict with Burebista, the Dacian king. After a draw at the battle of Histria, a treaty of Friendship was proclaimed between the two kingdoms and Asander married Boriava, a daughter of Burebista. He had Pharnaces II, basileus of Pontus, killed after he fled to his court as a sign of his ""friendship"" for Caesar. He was the first king who patronized the cult of Apollo-Boreas as the state cult. \nDespite numerous invasions, from the Goths, the Huns and other steppes tribes, and also the loss of Panticapaeum to the Audianist merchants, his descendants still rule the Northern Shore of Pont-Euxin. The Hellens of the Cimmerian Bosporus now await the return of a great king to reclaim their old territories and to blow upon their enemies the cold breath of Apollo-Boreas.";;;;;;;;;;;;;x
attila;Blood of Attila;;;;;;;;;;;x
attila_desc;This character is a descendant of Attila the Hun, whose empire stretched from the steppes in the East to Germania in the West. Following the death of his brother and co-ruler Bleda, Attila took sole rulership of the Hunnic Empire. In 450 CE, Valentinian IVís daughter begged Attila to rescue her from an arranged marriage to the Roman-Goth Areobindus. Declaring his dowry to be the Western Empire, Attila invaded Europe a year later resulting in the death of Valentinian IV himself. With the Western Empire stunned, Attila went on to sack many vital Roman towns until Flavius Aetius managed to form a grand coalition to confront Attila at Chalons. Following the shocking defeat of Attila and his retreat to back to Pannonia, he began his plans to invade Italia. However, his plans did not come to fruition, as he died during the consummation of his marriage to the Gothic princess Ildica. Because of this, and the surprise defeat at Chalons, the Germanic vassals of Attila revolted and claimed their own portions of the crumbling empire. Amid the chaos, Attilaís sons Ellac, Dengizich and Ernakh fought for the remains of their fatherís empire. Now, the descendents of Attila rule but a fraction of his vast empire, yet the arrival of similar nomadic steppe warriors causes their blood to stir. But will they rise and take back what is rightfully theirs by conquest?;;;;;;;;;;;;;x
augustus;Blood of Augustus;;;;;;;;;;;x
augustus_desc;This character is a descendant of Octavian Augustus, the first emperor of Rome. Following the assassination of Caesar, Octavian fought against Marcus Antonius in the second major Roman Civil War. They soon reconciled however and fought to restore order in the Republicís eastern provinces. In 41 BCE, Marcus Antonius was seduced by Cleopatra VII and hatched his plan to become Megas Basileus of the East. Because of this treachery, Octavian gathered his Seleukid and Nabatean allies and defeated Marcus Antoniusí forces in Egypt, driving the traitor to commit suicide. With order restored, Octavian was granted the cognomen Augustus. In 27 BCE he married Alexandra Argead, a descendant of Megas Alexandros himself. Just four years later Augustus was proclaimed as the first Princeps of the new Roman Empire. Until his death in 14 CE, Augustus fought tirelessly to keep the borders of the Empire intact against various barbarians and the rebellion of the Ptolemaios in Egypt. He was succeeded by his son Alexandros, who struggled for decades against increasing barbarian raids and the rise of Parthia in the East. Even though the scions of Augustus do not currently control the throne of the much-weakened Roman Empire, it is within their grasp. Will they do what is necessary to take back their birthright?;;;;;;;;;;;;;x
aurelius;Blood of Aurelius;;;;;;;;;;;x
aurelius_desc;This character is a descendant of Marcus Aurelius, who reigned as co-emperor alongside Antoninus Pius and then Lucius Verus. It was during his reign that the first widespread persecutions against Christians began. It was also during Marcus Aureliusí reign when the border provinces of the Empire were re-purposed into military frontiers in order to protect against the recent barbarian incursions. Following Aureliusí death, his son Commodus succeeded him as emperor and patronised the cults of Sol Invictus and Mithras. Now the descendants of Aurelius reign in Venice, in the precarious position of being caught between Germanic barbarians and ambitious fellow Romans. Will they find the strength to seize the throne of the Roman Empire once more?;;;;;;;;;;;;;x
barcelona;Blood of Bello;;;;;;;;;;;x
barcelona_desc;The bloodline of Bello, Lord of Carcassonne since 790 until his death in 810, his descendants, the Bellonids ruled over vast lands in Septimania and Catalonia. The Bellonids became hereditary rulers of the short-lived Spanish March, and under Wilfred the Hairy, Lord of Barcelona, the former territories of the March were reorganized into a powerful Principality. The proud symbol of the Bellonids, the Senyera, the golden flag with four red stripes of the House of Barcelona dates back to Wilfred's participation in the failed Spanish Crusade of Karolus the Bold. Following a great victory against the infidels, the wounded Frankish King smeared four bloodied fingers over Wilfred's golden shield thus giving birth to the eternal symbol of the Catalans. The proud Lords of Barcelona carry the Seyera into battle to this day, ready to add their blood to the golden shield of Wilfred!;;;;;;;;;;;;;x
brian;Blood of Brian Boru;;;;;;;;;;;x
brian_desc;Brian BÛruma mac CennÈtig, King of Munster was the last Irishman to hold the High Kinghsip of Hibernia. After several succesfull campaigns Brian received the submission of all of the Kings of the island, from the ruthless Norse Ivarrings of Dublin to the proud Conchobairs of Connacht. In a sacred ceremony on the Holy Hill of Tara, Brian drank the royal ale, and married the goddess Medb. It is said that as the ceremony came to a close Brian touched the Lia F·il, the Stone of Destiny, and the stone sang, as it had not since time of C˙chulainn! As the rightful king of Ireland, Brian should have enjoyed a long and prosperous reign, but it was not to be. In 1014, at the Battle of Clontarf, Brian led his Fianna F·il, his warriors of Destiny, against a vast Norse host, and while his army emerged victorious their rightful king fell to treachery. It is said that in Sacred Tara the Lia F·il roared with sorrow, and that since then it has fallen silent once more. Maybe it will come to be, that one day another king of the blood of Brian will become Ard Ri of Hibernia, and go on to Tara so the Stone may roar again! Until then the Lia F·il is waiting in silence.;;;;;;;;;;;;;x
britconstantine;Blood of Constantine of Britannia;;;;;;;;;;;x
britconstantine_desc;"This character is a descendant of Constantine the Great, of Britannia, Slayer of Emperors. In 315 CE, Constantine of Britannia, the son of Emperor Constantine, founder of Constantinople, and grandson of the Julio-Argead princess Helena, was married to the Artorian princess Axara and made hereditary military governor of Dumnonia by his father in order to weaken the Artorian hold on Britannia. In 330 CE Constantine passed over his son as co-Emperor naming Maxentius II as co-Emperor in control of Gallia. Constantine of Britannia rebelled and defeated Maxentius II in a great battle outside Londinium. In 337 CE while campaigning in Britannia against his son, the Emperor Constantine was captured in a surprise night attack by his son's Sarmatian cavalrymen. Constantine of Britannia asked his father to appoint him as co-Emperor and successor and Constatine I refused, declaring he would rather die instead. His enraged son had his father executed in the Sarmatian fashion, a Sword of Victory dedicated to the War God thrust through his heart into the earth. In 340 CE, Constantine of Britannia defeated another Imperial invasion of Britannia in a great battle outside Aquae Sulis. Thinking his mortally wounded brother the Emperor Constantine II should not be wasted, he had his Sarmatians sacrifice him to his Sword of Victory, now dedicated with the blood of two Emperors. In 342 CE Constantine of Britannia invaded Northern Gallia, and in 343 CE he defeated Maxentius II outside Lutetia, having the dead body of the Emperor sacrficed posthumously to his Sword, and proclaiming himself to be ""The Slayer of Emperors"". In 351 CE, following several succesfull campaigns, Rome finally fell to the Slayer of Emperors and a subservient senate hastened to proclaim him Emperor. His dominion over Rome did not last long for in 352 CE, on the 25th of December, the Dies Natalis Solis Invicti the Sun Emperor Alexandros VIII took the city by storm after Constantine had refused to abandon the city. Alexandros VIII had him sacrificed to Sol with his own infamous Sword of Victory, before sending his head and sword to his son Constantine II of Britannia, with a message to take good care of the sword for if he would not surrender it would be used in his sacrifice as well. In 365 CE, following a long war Constantine II was ultimately assassinated by conspirators led by Marcus Artorius, his head sent to Valentinian I as an offer of submission. Valentinian I would prove merciful allowing the young Constantine III of Britannia to retain Dumnonia as a client of the Empire. The Blood of Constantine have ruled over Dumnonia ever since, and have even provided the Brythons with several of their great High Kings, yet they have never forgotten the treachery of their Artorii relatives. Holding on to their Roman legacy, the Kings of Dumnonia believe that if the Empire is to be reforged, its rebuilding should start in Britannia and not elsewhere. The Blood of the Slayer of Emperors still carry his ancient Sword of Victory to Battle and hope that one day they will dedicate it with the Blood of their great enemies the Artorii and the Julio-Argeads and thus avenge their glorious ancestors. It is said that their ancient Sword will guide them to victory, to Rome and Constantinople, where one day the Blood of the Slayer of Emperors shall rule in triumph!";;;;;;;;;;;;;x
calgacus;Blood of Calgacus;;;;;;;;;;;x
calgacus_desc;"Calgacus, High King of the Caledoni is a legend among his people. The Great King achieved the impossible - he united the disparate tribes of the North, to fight their common enemy - Rome. Even Tacitus acknowledged him as ""the most distinguished and valorous of the chieftains"". His speech before the Battle of Mons Graupius became part of the mythology of the Peoples of the North. He told them that: ""Here at the very end of the Earth slavery is a thing unknown, and we would do well to die as free men rather than be the slaves of Rome."" He famously finished his discourse by declaring that ""the Romans make a desert and call it peace"", a saying often repeated throughout history. Calgacus died that day with honor, surrounded, yet never surrendering, prefering death to slavery. The Peoples of the North and his descendants remember his example to this very day, and they remain unbent and unbroken, the true Free People on the Edge of the World!";;;;;;;;;;;;;x
capet;Blood of Hugh Capet;;;;;;;;;;;x
capet_desc;"The Capetians trace their descent from Robert the Strong, the first of their line to ascend the throne of Neustria. As Sovereign-Margrave of Neustria, Robert was one of the great feudal lords of the Empire, and following the collapse of Karling power during The First Great War of the Princes, he had himself crowned King. Following his successes in battle against the Vikings, Robert became known as the Strong and he would come to sire a long line of Kings. In spite of his greatness, the dynasty of Neustria now takes its name after Hugh Capet, one of his descendants. This is a result of Hugh's ephemereal elevation as High King of the Franks during his victorious war against the Karling kingdoms. Wielding the Sacred Oriflamme banner of Saint Denis, after having been gifted the banner by his ally, the Merovingian Charibert VIII, the very image of a Warrior King, Hugh led the armies of Neustria to countless victories. Fittingly in 996, Hugh died in battle, surrounded, yet never surrendering, cut down by his own treacherous nobles, even in death still holding on to the sacred Oriflamme banner, and thus ascending into legend. The Kings of Neustria honor his legacy as they go into battle shouting: ""Montjoie! Saint Denis!"" their Host following the Sacred Oriflamme to glory!";;;;;;;;;;;;;x
cech;Blood of Cech;;;;;;;;;;;x
cech_desc;Praotec Cech (ancestor Cech) was one of three Slavic warlord brothers who led the conquest of the Gothic lands between the Dnieper and Elbe in the second half of the 5th century CE. After the confederation's breakup, Cech and his tribes crossed the Sudetes, eventually founding the city of Praha on the banks of Vltava river. From his new seat of power, Cech conducted expeditions against the Hungarians, Avars and Germans, until his death in 522 CE. His son Nezamysl led an ambitious intrusion into Roman lands in 552 CE, reaching the banks of the Mediterranean. Later on, his scions became engulfed in internal conflicts, ultimately being subjugated by the Moravians in the 9th century, but the breakup of Great Moravia in the 10th century gave Premysl the Pluoghman, a distant descendant of Cech, a chance to overthrow local Moravian administration and establish a new realm on his own. Even though the renewed Czech expansion had been halted in 987 CE, the blood of Cech remains the most vibrant and fiercesome force of the southern Slavs... ;;;;;;;;;;;;;x
cerdic;Blood of Cerdic;;;;;;;;;;;x
cerdic_desc;This character is a descendant of Cerdic, the first King of Wessex. The establishment of Wessex started in 495 CE when Cerdic and his son Cynric began to slowly drive out the Brythons from the area that would later become the most famous Kingdom of the Saxons. Claiming descent from Woden himself, the Cerdicing kings of Wessex remained staunchly pagan refusing to convert to Christianity. While the Cerdicing kings consider themselves to be the rightful Bretwaldas of the Saxons, their power has fluctuated over the centuries. Many consider Alfred, Bretwalda of the Saxons to be the greatest of the Cerdicing kings, as a result of his victory in 878 CE over Gutrhum the Danish King of the Danelaw. His defeat of the Danes at Ethandun put an effective end to the expansion of the Danes into Western Britannia. A less fondly remembered Cerdicing is Edward the Martyr, the one Christian King of Wessex. His repeated attempts at converting his subjects failed miserably and earned him his death in 978 CE, when he was assassinated by his brother the pagan Aethelred, a deed met with great approval by the people. The West Saxons know that they are ruled by the Blood of Woden, and they would never tolerate such blasphemy! The Cerdicings of Wessex remember their divine heritage and uppon their ascension as Kings of the West Saxons are required to swear an Oath to drive the Christians into the Sea. While many Kings have failed this Oath so far, who is to say that a future King of Wessex might not succeed where the others have failed?;;;;;;;;;;;;;x
chlorus;Blood of Chlorus;;;;;;;;;;;x
chlorus_desc;This figure is descended from Constantius Chlorus. A sickly man, he was nonetheless appointed co-emperor by Diocletian, and in 296 CE, forced the rebel Maximus Artorius II to make peace with the Empire. Chlorus continued to campaign in Gaul and Britain, finally dying in 306 at the hands of the Picts. Never a zealot, his participation in the purges against Christianity consisted of knocking down two (abandoned) churches and being curt to a priest once. Chlorus was nonetheless blessed, for he produced three lines of rulers! But of these lines, the Konstantinians, descended from his grandson Cosntantius II, consider themselves the most pure of ChlorusÅ' heirs. They do not profane themselves with barbaric ceremonies around a sword like the Constantinids of Dumnonia (descended from his grandson Constantine of Britannia), nor do they profess to personify a fictitious sun god like the Julianoi (descended from his third son Julius Constantius). No, they maintain the traditional Cult of the Emperor, and they know that someday, an Emperor with the proper bloodline, one worthy of worship, will reign once more!;;;;;;;;;;;;;x
david;Blood of David;;;;;;;;;;;x
david_desc;David, son of Jesse, of the Tribe of Judah, slayer of Goliath and champion of the Israelites, ruled over and expanded the kingdom of Israel and moved its capital to Jerusalem. After the division of the kingdom during his grandson Rehoboam's reign, the southern kingdom of Judah continued to be ruled by the House of David until its conquest by the Babylonians. Despite this, the descendants of David survived, though not in power until after 135 CE. In that year, following the defeat of the bar Kokhba revolt in Judea and the expulsion of the Jews from that province, many were resettled in Sinai, where resettlement of Jews had started following the Jewish revolt of the preceding century, and a scion of the House of David was installed as Rome's client to keep them in order.\n\nIt has been prophesied that one of David's descendants shall be the messiah. Can they reforge the Kingdom of David and Solomon and bring back the golden age of Israel?;;;;;;;;;;;;;x
decebal;Blood of Decebalus;;;;;;;;;;;x
decebal_desc;Decebalus, The Brave, King of Dacia, ruled over a vast Dacian state from his great capital of Sarmizegetusa. In 87CE Decebalus destroyed 5 Roman legions at the battle of Tapae, thus earning himself the eternal enmity of Rome. Trajan defeated Decebalus in 102CE and Dacia had to become a client kingdom. As a client of Rome, Dacia became a militaritic buffer state of the Empire, and a recruiting ground for its legions. The Dacians owe their survival to the peculiar nature of their society. As a military client of the Empire, the Dacian state became increasingly more dedicated to warfare. The tarabostes, the warrior nobility, became a meritocratic class whose sole purpose was turned to martial excellence. The Cult of Zalmoxis became a monotheistic religion, with its disciples believing in an afterlife most easily earned by valor in battle. Zamolxianism became the religion of the state, and this warrior-mystical religion helped turn the Dacians into an unconquerable and fearless martial people. The Dacians hold death in contempt, and their fanatic falxmen expect their glorious place in the afterlife in every battle. Every year the Dacians send a warrior to Zalmoxis with their petitions, as he fearlessly throws himself from a great height onto the spears of the assembled host. It is said that Zalmoxis hears this supreme prayer and sends glorious thunder to signal his acceptance of his people's supplication. After gaining the approval of Heaven, the Dacian hosts march behind their Draco banners to the glory none can deny them! Woe to the enemies of Zalmoxis, for the Blood of Decebalus fear nothing!;;;;;;;;;;;;;x
diocletian;Blood of Diocletian;;;;;;;;;;;x
diocletian_desc;This character is a descendant of Gaius Aurelius Valerius Diocletianus, who reigned as co-emperor beside Alexandros VI. Diocletian fought alongside Alexandros in the East and also led his own invasion of Gallia. Following Alexandrosí capture and blinding by the treacherous Antonius Ptolemy, Diocletian rushed to the aid of his co-emperor and defeated the Egyptians at the legendary Siege of Alexandria. Diocletian and Alexandros continued to campaign in the East until the latterís disappearance and assumed death. Exactly a year later, Diocletian died in his palace in Split. Now his scions are but a fraction of their former glory, surrounded by the newly arrived barbaric Slavs. Will they dredge themselves up out of the mire they currently find themselves in?;;;;;;;;;;;;;x
fergus;Blood of Fergus;;;;;;;;;;;x
fergus_desc;This character is a descendant of Fergus Mor, the legendary Progenitor of the Gabrains of Dal Riata. The Eastern line of the Gabrains centered their power around their great stronghold of Dun Chailleann, later called Dunkeld. While their Western relatives claim to be the senior line of the family, the Eastern Gabrains care little for this claim. Their power is greater, and the number of swords they command can do the talking for them! These Gabrains of Dun Chailleann as they have come to be called have held the High Kingship of Alba more times than the Western line in recent times and can safely claim to be the strongest descendants of the Blood of Fergus! While their power has diminished of late, the true Kings of Alba have the resources to humble all of the North, including their wayward Western cousins!;;;;;;;;;;;;;x
findlaech;Blood of Findl·ech;;;;;;;;;;;x
findlaech_desc;This character is a descendant of Findl·ech mac RuaidrÌ, King of Moray and Fortriu. Findl·ech, King of Moray managed to become King of Fortriu and after several campaigns throughout the North he was acknowledged as High King of Alba. His rule was ephemereal, as he died at the hands of his own son Mac Bethad, Ri Deircc - the Red King. Mac Bethad would in turn become High King of Alba after assassinating all those who would oppose him. Widely accused of using witchcraft in order to further his ambitions, Mac Bethad openly took the title of The Witch King of Fortriu. Several lesser kings are said to have died as a result of his witchery, and even Duncan, the King of Alba is said to have succumbed to his unholy powers. Being true to his blood, his son Mac Bethad II assassinated his own father, also taking to the title of Witch King of Fortriu with relish. While the Blood of Findl·ech might have lost the High Kingship, their terrible reputation and fearful powers might very well help restore them to their rightful throne. Their enemies know that to defy them is to court death, for the evils the Blood of Findl·ech can unleash upon their enemies are legion! ;;;;;;;;;;;;;x
gabran;Blood of Gabr·n;;;;;;;;;;;x
gabran_desc;This character is a descendant of Gabr·n mac Domangairt, King of D·l Riata. The blood of Gabr·n ruled over the great Gaelic Kingdom of D·l Riata from the 6th century on. Several of the Kings of D·l Riata managed to be accepted as High Kings of Alba and ruled over the entire Northern part of the Island, if only in name. The greatest King of the blood of Gabr·in, ¡ed·n mac Gabr·in tried to unify Alba, Hibernia and the Hen Ogledd into one great Northern State. His initial efforts were succesful as he came to dominate vast lands from Northern Hibernia to Ystrad Clud. In 603 CE, at the Battle of Degsastan, the self proclaimed High King of all the North met with defeat against a coallition of the Southern Lords. ¡ed·n, refusing to abandon his dream died on the battlefield, it said after suffering no less than 33 wounds! While the power of the Gabrains was broken, their dream was not. The Kings of D·l Riata might seem like nothing more than petty kings to some, but they still remember their glorious ancestors and their sacred dream of a united North! As long as the Blood of Gabr·n still flows in their veins, their dream is not dead, only dormant, ready to return in glory once the right King ascends their ancient throne!;;;;;;;;;;;;;x
gelimer;Blood of Gelimer;;;;;;;;;;;x
gelimer_desc;Gelimer, King of the Vandals and the Alans, Champion of Arianism defeated Belisarius at Ad Decimum in 533, thus ensuring the survival of the Vandal state. His dream of forging a Carthaginian Empire came very near to fruition. He ruled over a vast state controlling Carthage, Sicily, Sardinia, Corsica and Southern Spain, but died assassinated in Carthago Nova, before he could proclaim himself Emperor. The Kings of Carthage slowly lost their Mediterranean conquests, but their vast maritime and commercial power assured their survival, even in the face of Muslim expansion. The blood of Gelimer yearns for revenge and remembers the great King's last words: Roma delenda est...;;;;;;;;;;;;;x
guthrum;Blood of Guthrum;;;;;;;;;;;x
guthrum_desc;This character is a descendant of Guthrum, the great Danish King of the Danelaw. Guthrum's dream of a great kingdom of Daneland began by humbling the lesser Danish Lords of the East. By 874 CE he had consolidated his power over much of the Danelaw and declared himself as High King of the Danes in England. His campaigns of conquest took him further and further afield, till finally he met the host of Wessex. In 878 CE at Ethandun, Alfred of Wessex defeated in Guthrum in a contest that would become the inspiration of many a song. While Alfred defeated Guthrum, his power was by no means broken, and a treaty was signed between the Danes and the Saxons, with the Great King of the Danelaw holding on to his Eastern dominions. Guthrum's later conversion to Christianity was a calculated move aimed at securing his possessions, a move which proved highly succesful, as the Christian Saxon kings surrounding his lands could stomach a Christian Danish kingdom easier than a pagan one. His Blood still rule over the great Kingdom of Daneland, although they have yet to imitate their great ancestor. While their glory might only be heard in song, they are ever ready to grasp it once more!;;;;;;;;;;;;;x
halfdan;Blood of Halfdan;;;;;;;;;;;x
halfdan_desc;This character is a descendant of Halfdan Ragnarsson, the great Norse King of Yorvik. The lesser known son of Ragnar Lodbrok, Halfdan was one of the commanders of the Great Norse Army that ravaged the British Isles in the 9th century CE. While his brothers hogged the glory, Halfdan saw to his conquests. He humbled many Saxon Kings, including Alfred in a great battle near Reading. His rule had many ups and downs and saw him in control of many great cities, including Londinium, before losing them to his many enemies. Widely feared for his cruelty, and reportedly putting even his brother Ivar to shame on that account, Halfdan lost his many domains, and would only manage to hold on to Jorvik. His blood have held on to this great Norse Kingdom ever since and to this day remain the terror of the Isles. Their Raven Banners set fear in the hearts of their enemies, for all who oppose them know that when the Ravens come calling, the Blood Eagles spread throughout the Land!;;;;;;;;;;;;;x
hengist;Blood of Hengist;;;;;;;;;;;x
hengist_desc;"This character is a descendant of the 5th century Saxon warlord Hengist. Hengist was one of the leaders of the Germanic invasion of Britannia, and eventually the first King of the British Saxons. He is widely considered to be the ""Father of the Country"" by the Saxons of the Island and all Saxon kings without fail trace their lineage to him in some manner. While Hengist could not acquire much land from the Brythons, barely holding dominion over what would later become Kent, he remained infamous for the ""Brad y Cyllyll Hirion"" - the Treachery of the Long Knives. At a famous council meeting, Hengist had several British sub-kings and lords treacherously murdered, after his supposedly unarmed Saxons hid knives in their shoes. In spite of his treacherous ways, Hengist managed to hold on to his territories in South Eastern England and Britannia was changed forever! His bloodline would go on to sire a great many Kings, both saintly and murderous, but none without ambition, for ambition burns within their very blood!";;;;;;;;;;;;;x
hieron;Blood of Hieron;;;;;;;;;;;x
hieron_desc;This character is a descendant of Hieron II, King of Syracuse and ally to Rome against the Carthaginians. Hieron was preceded by Agothocles who had united the island, but his death created a succession crisis. Taking advantage of the situation, mercenaries called the Mamertines gained control of the north east of the island with their base at Massinia. Hieron emerged from the succession crisis and defeated the Mamertines at Mylae, gaining control of the whole of Sicily. \nThe true test of his reign would come at the speartips of the Sacred Band of Carthage. Hieron requested aid from Rome, thus sparking the first Punic war. Driving the Carthaginians from Sicily the two nations signed a treaty of eternal alliance. The Hieronids would continue to provide Rome with ships and men in their many wars, but the occupation of the Vandals and Muslims have left the island Kingdom weak. Will the scions of Hieron once again spread their rule across their island home and beyond?;;;;;;;;;;;;;x
ivar;Blood of Ivar;;;;;;;;;;;x
ivar_desc;This character is a descendant of Ivar the Boneless, son of Ragnar Lodbrok. Ivar, the Scourge of the Islands, was one of the leaders of the Norse attacks in Britannia in the middle of the 9th century CE. Ivar campaigned throughout the Islands humbling many kings from the petty Kings of Hibernia to great Kings such as Aella the High King of Northanhymbra. His legendary cruelty saw many captured Kings blood-eagled - their ribs cut off by the spine, then broken on their back, so as to resemble blood-stained wings, their lungs pulled out through the wounds in their back - in order to subdue the rest. The pale skinned Ivar became a figure of great dread and his strange sickness made many whisper of his unnatural condition. It is said that his very bones melted in the end, yet his body would not decay. While some believe that his uncorrupt body was burned in a great pyre, others believe that Ivar was sent to the bottom of the Sea and will one day rise up again to terrorize all of the Islands! His Blood remains strong, and many kings, from Bernicia, to the Isles to Dubhlin, hail Ivar as their legendary sire. They all know that their Blood carries great power, and they all hear the whispers of their great ancestor! None of the Ivarrings believe him to be gone forever, and all await his return from the Sea! Woe to the Lands of Man, when Ivar the Boneless will come again!;;;;;;;;;;;;;x
julianos;Blood of Julian;;;;;;;;;;;x
julianos_desc;"Flavius Claudius Julianus Augustus, blood of Constantine and Augustus on his mother's side, Sol Invictus made flesh and Savior of the Light, was a true philosopher-king the likes of which the Romans have never seen again. Invincible in battle, Julian humbled all who opposed him, from the barbaric Alamanni and Franks to the Sassanids of Persia. His complete victory over the Christian Infidels and Sacred policies of Purification of the Eastern Empire were an inspiration for many Emperors to come, as Christianity and other barbaric cults were humbled by the Invincible Light of Sol. Although his descendants lost the throne, Aurelian II, the True Restorer of the World, a descendant of the great Aurelian on the maternal side, managed to regain it and on the 25th of December 932CE, the very date of the Dies Natalis Sol Invicti, the Birthday of Sol Invictus, he entered Constantinople in triumph and restored the blood of Julian to its rightful place of Glory. The Sun Emperors of Constantinople dedicate their rule to ""Inventori Lucis Soli Invicto Augusto"" - to the Creator of Light, Sol Invictus Augustus, and await his return, for the Sun will be made flesh once more in the very person of the Emperor and the Light shall banish the Darkness from the world of Man!";;;;;;;;;;;;;x
kahina;Blood of Kahina;;;;;;;;;;;x
kahina_desc;"The Berber Queen Daya Ult Yenfaq Tajrawt, known to the world as Kahina led the Berber resistence against Islam in North Africa. Claiming descent from the Antonii Amanai Berber Princes the Great Warrior Queen of the Berbers proved worthy of her Roman and Divine blood both. Her many victories against Islam and preternatural military talent earned her a reputation for sorcery among the Muslims. In 692 Kahina destroyed a great Islamic army near Biskra and had all captives decapitated, their bodies left to rot on the field. This earned her the dread name of ""Gatherer of Heads"" among the Arabs. Furthermore in 695 Kahina defeated the great Islamic general Hasan ibn al-Numan greatly weakening Islam in North Africa. The Queen swore never to rest till Islam had not been purged from Africa. In 710 CE, the Kahinid prince Amnay founded the Kingdom of Nekor and her descendants have ruled it ever since. Unbent and unbroken, the Berber Kings of Nekor are reputed for their invincible exploits on the battlefield and their talent for sorcery. Arabs and other Berbers alike fear the Sorceror Kings of Nekor and avoid campaigning against their Mountain strongholds. Upon their acension as King, the Kahinid princes are ritually remembered of the Oath of Kahina, and swear never to rest till Islam is purged from Africa.";;;;;;;;;;;;;x
karling;Blood of Charlemagne;;;;;;;;;;;x
